Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
301.65	1043.45	-291.542	-588.187	303.788	665.763	-448.878	1043.45	-650.41	-89.0397	303.788	2.4105	-802.948	0.717954
301.7	1047.13	-204.971	-547.638	300.253	647.186	-471.954	1047.13	-562.931	-158.209	300.253	1.63078	-800.992	0.717808
301.75	1041.02	-147.751	-523.48	298.634	635.31	-499.866	1041.02	-502.485	-208.256	298.634	1.09094	-808.384	0.717209
301.8	1025.8	-169.263	-520.7	299.01	622.076	-522.818	1025.8	-506.499	-207.935	299.01	4.00484	-812.589	0.717094
301.85	1012.34	-229.896	-543.865	300.203	599.647	-542.97	1012.34	-556.701	-196.786	300.203	3.12988	-808.94	0.717227
301.9	1001.7	-309.216	-557.283	302.396	574.255	-563.461	1001.7	-614.403	-169.374	302.396	-0.282219	-804.523	0.71695
301.95	992.274	-403.911	-576.893	307.283	549.314	-585.465	992.274	-690.118	-140.308	307.283	-4.69053	-802.803	0.716843
302	993.356	-472.735	-573.455	310.915	528.4	-607.827	993.356	-733.951	-116.812	310.915	-6.39222	-805.369	0.717053
302.05	999.8	-520.052	-516.072	309.371	511.452	-624.794	999.8	-729.431	-68.6638	309.371	-1.392	-807.433	0.716739
302.1	1010.12	-569.74	-430.598	310.587	492.275	-635.816	1010.12	-714.148	3.33656	310.587	5.60766	-804.092	0.716797
302.15	1025.52	-608.192	-382.672	311.955	463.936	-651.605	1025.52	-717.502	39.0752	311.955	2.16759	-799.888	0.71685
302.2	1035.29	-666.804	-324.82	308.087	438.832	-672.052	1035.29	-735.748	93.8655	308.087	-1.388	-802.636	0.716108
302.25	1032.37	-744.522	-268.592	301.444	416.292	-690.426	1032.37	-775.997	155.828	301.444	-1.46278	-806.217	0.715678
302.3	1024.2	-826.996	-268.428	302.299	388.481	-704.504	1024.2	-853.03	168.274	302.299	-3.76794	-804.505	0.715432
302.35	1008.37	-886.583	-273.167	303.584	361.146	-715.562	1008.37	-913.707	160.592	303.584	-4.37713	-801.521	0.714894
302.4	995.276	-919.137	-252.648	302.539	339.208	-727.438	995.276	-939.671	160.198	302.539	-0.625594	-802.639	0.715406
302.45	996.192	-920.942	-227.472	301.237	315.073	-742.178	996.192	-936.627	150.359	301.237	0.113594	-806.287	0.715734
302.5	1001.99	-893.382	-207.008	299.942	284.765	-756.737	1001.99	-908.352	126.018	299.942	-4.55322	-808.53	0.715494
302.55	1012.01	-891.782	-163.277	298.088	257.277	-763.443	1012.01	-896.604	134.301	298.088	-3.80689	-805.619	0.715717
302.6	1025.62	-876.458	-143.932	298.832	229.091	-768.905	1025.62	-880.562	116.213	298.832	-3.54256	-802.3	0.715381
302.65	1029.14	-846.729	-104.535	299.068	206.443	-777.086	1029.14	-845.349	115.164	299.068	1.15041	-804.04	0.714788
302.7	1025.98	-812.958	-75.1275	298.758	181.979	-783.593	1025.98	-809.496	106.119	298.758	4.57845	-804.433	0.714493
302.75	1013.22	-828.623	-53.7049	300.651	153.745	-784.091	1013.22	-824.183	101.112	300.651	5.45802	-799.003	0.71374
302.8	991.504	-884.62	-18.6298	308.122	123.005	-786.824	991.504	-877.343	114.759	308.122	3.14964	-796.374	0.713138
302.85	968.023	-881.08	-17.8029	312.678	84.8534	-799.507	968.023	-877.263	83.8312	312.678	-7.82863	-803.959	0.712866
302.9	951.715	-803.473	12.9566	313.703	54.5487	-811.154	951.715	-799.881	76.993	313.703	-10.3153	-812.92	0.712665
302.95	947.395	-713.373	62.7015	309.971	32.3708	-809.513	947.395	-709.905	94.1624	309.971	-3.43119	-810.153	0.712769
303	958.839	-614.627	91.5162	304.767	8.04482	-807.408	958.839	-613.821	96.7749	304.767	1.132	-807.447	0.712858
303.05	986.653	-559.397	101.401	299.614	-23.0678	-808.63	986.653	-561.939	86.2086	299.614	-1.15143	-808.958	0.713391
303.1	1019.62	-517.104	137.838	296.679	-52.2952	-809.287	1019.62	-524.73	105.138	296.679	-1.43973	-810.974	0.712806
303.15	1043.03	-501.432	216.184	298.485	-76.126	-802.529	1043.03	-520.242	165.885	298.485	3.07163	-806.126	0.712618
303.2	1057.63	-502.271	250.527	299.729	-106.316	-791.084	1057.63	-531.24	181.173	299.729	0.332508	-798.196	0.712258
303.25	1057.45	-507.286	240.615	298.676	-142.296	-782.98	1057.45	-540.623	151.531	298.676	-8.08483	-795.764	0.71184
303.3	1042.67	-461.92	230.38	296.6	-170.978	-781.322	1042.67	-499.172	131.423	296.6	-8.18552	-799.769	0.71187
303.35	1027.39	-430.991	241.45	290.677	-191.381	-776.633	1027.39	-476.137	131.699	290.677	-0.644031	-799.865	0.712089
303.4	1003.09	-399.55	279.36	283.519	-213.403	-773.446	1003.09	-460.618	159.729	283.519	5.75505	-802.326	0.711393
303.45	978.939	-389.565	274.879	278.983	-250.377	-767.518	978.939	-455.129	142.047	278.983	-2.72581	-807.319	0.711484
303.5	965.964	-376.043	289.489	280.239	-285.435	-759.028	965.964	-452.156	144.108	280.239	-9.85889	-810.864	0.711637
303.55	963.482	-378.14	352.515	278.515	-306.653	-746.549	963.482	-482.501	185.607	278.515	-5.35472	-807.058	0.711274
303.6	967.841	-409.693	417.695	275.289	-325.882	-735.863	967.841	-544.122	215.055	275.289	1.43231	-804.793	0.711371
303.65	978	-416.374	429.379	280.395	-352.154	-725.29	978	-562.552	203.146	280.395	1.79191	-806.26	0.71052
303.7	977.632	-396.54	416.816	286.748	-378.876	-704.826	977.632	-545.995	181.297	286.748	-2.80234	-800.199	0.709478
303.75	971.653	-344.595	413.536	288.453	-401.299	-684.664	971.653	-505.49	185.032	288.453	-3.94256	-793.593	0.708922
303.8	968.42	-295.113	416.409	289.268	-428.267	-673.197	968.42	-471.351	195.746	289.268	-4.75347	-797.862	0.708731
303.85	962.908	-260.446	437.126	292.72	-455.191	-662.274	962.908	-460.927	215.539	292.72	-4.91097	-803.606	0.708111
303.9	961.484	-215.591	412.727	293.578	-481.392	-645.266	961.484	-417.66	205.872	293.578	-7.65013	-805.014	0.708177
303.95	966.186	-140.428	393.16	292.895	-501.633	-630.274	966.186	-353.521	222.075	292.895	-4.32928	-805.52	0.707897
304	973.835	-83.3238	408.585	295.487	-519.995	-616.437	973.835	-327.528	258.089	295.487	1.21819	-806.466	0.707796
304.05	991.992	-85.4925	458.723	293.642	-542.435	-596.904	991.992	-371.785	281.98	293.642	0.020906	-806.554	0.70832
304.1	1015.5	-56.6145	481.912	291.013	-567.399	-575.792	1015.5	-377.06	305.402	291.013	-4.03053	-808.37	0.708207
304.15	1031.59	-6.28807	469.12	293.121	-590.428	-551.329	1031.59	-343.626	319.428	293.121	-9.01222	-807.767	0.707818
304.2	1035.59	72.8323	423.899	293.964	-608.323	-528.928	1035.59	-268.338	336.14	293.964	-9.06381	-806.064	0.707402
304.25	1024.55	124.494	377.623	290.868	-623.98	-508.151	1024.55	-211.46	336.723	290.868	-6.55731	-804.689	0.706673
304.3	1002.73	128.118	348.455	286.328	-641.547	-485.828	1002.73	-197.902	314.119	286.328	-6.53444	-804.716	0.706534
304.35	980.322	74.0267	346.906	285.436	-659.124	-461.144	980.322	-239.082	262.037	285.436	-8.41209	-804.38	0.706517
304.4	964.399	-5.37208	394.3	285.399	-674.973	-439.48	964.399	-331.57	213.455	285.399	-6.80891	-805.41	0.70664
304.45	956.752	-106.564	444.727	284.984	-690.894	-416.919	956.752	-434.801	141.725	284.984	-5.91266	-806.921	0.706591
304.5	957.753	-223.114	505.043	286.398	-701.782	-391.912	957.753	-549.43	54.5509	286.398	-4.53622	-803.786	0.706405
304.55	964.349	-325.931	530.402	282.66	-716.306	-368.895	964.349	-620.956	-44.3947	282.66	-3.27638	-805.709	0.706182
304.6	976.288	-399.24	534.706	282.014	-733.282	-348.039	976.288	-654.4	-130.627	282.014	-0.961719	-811.685	0.706059
304.65	991.89	-417.421	575.858	282.771	-744.397	-327.883	991.89	-694.37	-153.958	282.771	4.77525	-813.395	0.706073
304.7	1005.88	-416.536	648.363	285.669	-753.531	-300.854	1005.88	-755.682	-151.072	285.669	4.97856	-811.355	0.705751
304.75	1009.98	-391.947	726.5	288.339	-767.055	-269.424	1009.98	-815.423	-128.489	288.339	-0.549094	-812.996	0.705049
304.8	999.769	-312.254	770.395	289.759	-781.858	-241.13	999.769	-828.487	-67.9719	289.759	-3.33095	-818.189	0.70445
304.85	981.587	-200.747	794.777	295.103	-784.171	-213.207	981.587	-819.563	16.8844	295.103	-2.06084	-812.636	0.704207
304.9	967.363	-114.821	795.354	297.356	-782.656	-180.585	967.363	-800.389	71.7575	297.356	-4.83811	-803.205	0.704568
304.95	961.525	-47.4997	776.204	298.776	-786.68	-148.366	961.525	-770.429	105.774	298.776	-8.92666	-800.498	0.704646
305	965.959	22.8698	728.667	302.087	-796.002	-121.586	965.959	-715.393	140.326	302.087	-8.6511	-805.188	0.704989
305.05	979.036	83.4168	650.341	300.904	-801.882	-95.1917	979.036	-634.526	165.159	300.904	-7.19512	-807.481	0.705011
305.1	995.617	142.65	598.076	297.259	-799.285	-68.6899	995.617	-582.477	196.885	297.259	-4.88456	-802.217	0.704975
305.15	1012.48	208.985	574.921	292.683	-800.614	-42.5915	1012.48	-562.187	241.154	292.683	-2.73947	-801.742	0.705158
305.2	1026.76	262.708	584.472	291.262	-805.63	-13.237	1026.76	-578.741	275.102	291.262	-3.93215	-805.729	0.704883
305.25	1026.82	316.669	587.674	291.745	-810.543	15.3278	1026.82	-592.025	308.457	291.745	-4.04248	-810.678	0.704415
305.3	1013.94	378.055	588.033	290.016	-808.591	40.5061	1013.94	-605.89	348.719	290.016	-0.745211	-809.604	0.703945
305.35	989.249	403.967	644.508	291.033	-798.863	69.4761	989.249	-676.24	348.253	291.033	-1.95102	-801.876	0.703472
305.4	959.574	396.467	720.867	289.963	-794.409	102.605	959.574	-762.986	307.714	289.963	-7.18067	-800.976	0.70323
305.45	940.244	424.186	782.468	292.109	-796.595	129.419	940.244	-838.471	298.589	292.109	-5.16417	-807.023	0.703857
305.5	937.918	428.676	844.585	298.816	-794.199	158.868	937.918	-910.308	261.585	298.816	-6.13442	-809.909	0.703968
305.55	946.766	420.161	854.468	302.21	-788.425	189.433	946.766	-926.682	218.884	302.21	-8.71203	-810.816	0.703928
305.6	962.778	418.134	823.226	301.641	-779.563	214.51	962.778	-903.099	192.224	301.641	-6.6918	-808.51	0.703741
305.65	978.805	415.449	771.483	297.705	-771.75	236.682	978.805	-859.017	172.841	297.705	-1.7405	-807.225	0.703157
305.7	986.716	430.48	718.682	295.604	-767.545	258.574	986.716	-819.495	173.908	295.604	4.55161	-809.917	0.702685
305.75	992.905	483.209	703.862	297.321	-758.856	281.171	992.905	-830.115	199.552	297.321	8.79219	-809.223	0.702889
305.8	994.611	509.637	678.475	297.162	-743.036	311.131	994.611	-823.549	204.51	297.162	3.45244	-805.539	0.702228
305.85	982.087	493.397	616.627	299.286	-725.743	344.39	982.087	-767.296	186.884	299.286	-5.73722	-803.29	0.701603
305.9	964.087	479.527	522.75	301.634	-714.752	370.143	964.087	-683.428	190.102	301.634	-5.50203	-804.889	0.701385
305.95	948.704	480.201	473.725	301.459	-704.119	391.553	948.704	-647.12	190.377	301.459	-1.15853	-805.665	0.701375
306	943.044	476.756	440.744	300.782	-691.34	415.833	943.044	-623.355	181.602	300.782	-0.297906	-806.764	0.701902
306.05	958.357	493.836	380.062	299.385	-675.383	438.561	958.357	-587.772	206.991	299.385	0.276656	-805.281	0.702681
306.1	982.557	511.539	315.852	296.61	-656.046	463.257	982.557	-552.263	237.572	296.61	-2.76216	-803.117	0.702407
306.15	1002.47	542.798	248.335	292.403	-640.787	488.159	1002.47	-525.201	283.661	292.403	-3.63538	-805.54	0.702116
306.2	1015.19	610.931	217.095	289.092	-623.441	505.539	1015.19	-553.499	337.647	289.092	0.21025	-802.651	0.70191
306.25	1015.51	672.281	230.337	289.472	-602.317	522.416	1015.51	-615.285	355.586	289.472	1.75981	-797.309	0.701291
306.3	1003.5	695.808	275.402	287.375	-582.189	547.416	1003.5	-676.359	320.21	287.375	-2.30131	-799.127	0.701203
306.35	984.828	711.06	274.83	284.423	-569.348	571.989	984.828	-697.561	307.486	284.423	-0.73875	-807.049	0.700634
306.4	954.259	726.553	237.372	280.892	-553.038	590.616	954.259	-693.739	320.862	280.892	2.88475	-809.117	0.699974
306.45	925.231	697.247	165.877	283.423	-529.014	610.992	925.231	-635.573	331.234	283.423	-0.306469	-808.188	0.700006
306.5	910.279	673.005	95.4205	284.724	-501.689	631.96	910.279	-583.663	348.393	284.724	-6.45456	-806.86	0.700169
306.55	909.474	681.802	11.9067	283.671	-481.385	651.11	909.474	-552.392	399.823	283.671	-5.94969	-809.716	0.699999
306.6	922.454	677.637	-58.7189	285.136	-461.022	667.121	922.454	-522.228	435.795	285.136	-3.47325	-810.912	0.69997
306.65	940.187	669.111	-125.052	286.853	-436.613	672.998	940.187	-493.971	468.338	286.853	1.19938	-802.219	0.699105
306.7	951.753	665.901	-189.95	287.698	-411.679	677.868	951.753	-473.958	504.846	287.698	5.32	-793.068	0.698426
306.75	963.44	666.629	-222.23	289.911	-386.224	696.25	963.44	-476.339	516.606	289.911	1.83888	-796.197	0.698428
306.8	972.866	668.317	-269.547	290.975	-362.978	718.807	972.866	-474.189	542.631	290.975	-1.30528	-805.255	0.697885
306.85	973.638	659.29	-327.289	288.817	-336.968	732.896	973.638	-460.338	574.344	288.817	-2.74319	-806.645	0.697618
306.9	970.081	635.199	-391.793	286.488	-311.347	742.263	970.081	-432.8	608	286.488	-1.86409	-804.915	0.697213
306.95	958.447	615.069	-443.56	289.356	-286.935	756.526	958.447	-416.453	633.737	289.356	-1.71497	-809.111	0.696658
307	946.907	597.849	-503.853	290.818	-263.326	772.036	946.907	-402.454	670.315	290.818	-0.893203	-815.708	0.696958
307.05	948.627	592.199	-552.015	288.322	-234.47	777.052	948.627	-406.167	700.321	288.322	-1.5297	-811.655	0.697252
307.1	954.683	592.666	-598.447	290.795	-204.107	776.586	954.683	-418.838	730.73	290.795	-2.46294	-802.957	0.697065
307.15	962.523	570.897	-613.703	293.201	-173.632	781.655	962.523	-419.418	725.702	293.201	-5.32191	-800.69	0.696819
307.2	966.85	533.508	-593.413	295.11	-144.277	788.737	966.85	-411.562	683.657	295.11	-7.60175	-801.788	0.696257
307.25	961.691	508.051	-550.476	293.676	-118.386	791.036	961.691	-416.599	622.563	293.676	-5.64052	-799.826	0.695535
307.3	954.297	500.835	-492.773	291.767	-95.5341	793.512	954.297	-437.786	549.549	291.767	-0.809984	-799.242	0.695566
307.35	948.169	537.036	-418.201	288.549	-70.3388	799.036	948.169	-499.103	462.814	288.549	1.3986	-802.124	0.695169
307.4	939.706	599.518	-345.704	286.407	-41.4441	805.922	939.706	-580.998	375.997	286.407	0.055125	-806.987	0.694712
307.45	932.818	678.504	-310.249	286.178	-13.9704	809.901	932.818	-673.269	321.453	286.178	0.54347	-810.022	0.694672
307.5	932.045	765.744	-294.924	283.185	13.7573	811.12	932.045	-770.971	280.975	283.185	0.969256	-811.237	0.694461
307.55	936.364	870.762	-302.482	279.557	42.1972	809.233	936.364	-885.532	256.037	279.557	0.63241	-810.332	0.69466
307.6	952.106	987.185	-327.879	280.388	71.4724	805.31	952.106	-1012.09	240.235	280.388	-0.727609	-808.475	0.694968
307.65	972.243	1066.51	-408.836	284.005	96.4603	804.486	972.243	-1108.44	275.599	284.005	2.45811	-810.245	0.694875
307.7	986.638	1134.67	-467.562	283.983	128.774	800.807	986.638	-1193.85	284.279	283.983	-1.89766	-811.092	0.694377
307.75	988.977	1168.35	-517.498	280.962	161.297	794.791	988.977	-1245.57	285.281	280.962	-6.82558	-810.964	0.693876
307.8	979.476	1159.28	-591.071	282.341	185.041	789.414	979.476	-1262.4	315.648	282.341	-3.04377	-810.805	0.693465
307.85	964.333	1089.63	-621.059	285.49	210.66	784.749	964.333	-1213.04	318.649	285.49	-0.888859	-812.532	0.69356
307.9	951.619	1003.12	-651.407	288.09	234.66	777.013	951.619	-1149.46	330.648	288.09	2.07295	-811.671	0.693657
307.95	941.8	955.045	-685.822	290.406	260.766	764.973	941.8	-1125.93	338.747	290.406	1.61498	-808.195	0.693583
308	936.536	900.462	-744.229	292.602	287.82	756.488	936.536	-1106.87	373.554	292.602	1.33488	-809.39	0.693599
308.05	938.678	852.091	-799.881	292.77	316.547	744.13	938.678	-1096.27	405.042	292.77	-1.87191	-808.658	0.693728
308.1	948.544	781.292	-845.454	289.286	342.886	727.663	948.544	-1064.63	437.923	289.286	-4.64794	-804.389	0.693836
308.15	963.875	687.092	-885.359	289.466	367.022	716.431	963.875	-1013.21	478.92	289.466	-3.34869	-804.964	0.693966
308.2	977.459	640.454	-878.622	290.366	395.831	702.095	977.459	-985.117	460.112	290.366	-7.577	-805.954	0.693496
308.25	979.134	617.307	-893.586	289.295	418.863	689.405	979.134	-988.276	450.415	289.295	-5.92369	-806.653	0.692985
308.3	971.709	616.752	-908.967	291.861	440.293	678.517	971.709	-1011.16	429.139	291.861	-1.89063	-808.851	0.692753
308.35	959.62	619.218	-898.714	293.438	464.631	665.564	959.62	-1021.58	384.043	293.438	-1.25609	-811.699	0.692679
308.4	949.199	616.079	-869.444	291.76	487.512	647.314	949.199	-1014.22	326.881	291.76	-2.39897	-810.356	0.692923
308.45	945.519	624.984	-824.584	289.324	508.702	624.354	945.519	-1003.76	251.004	289.324	-5.22159	-805.337	0.69306
308.5	941.337	647.894	-775.887	291.86	531.103	605.053	941.337	-997.391	164.252	291.86	-6.89534	-805.053	0.692595
308.55	937.971	682.265	-756.672	293.274	550.001	590.227	937.971	-1014.66	92.1763	293.274	-2.95822	-806.759	0.69264
308.6	940.572	690.282	-767.906	287.59	564.809	576.077	940.572	-1030.85	59.3204	287.59	4.50016	-806.754	0.692707
308.65	947.088	672.441	-766.789	284.286	585.161	556.614	947.088	-1019.25	35.8167	284.286	4.31091	-807.598	0.692568
308.7	952.878	635.681	-761	285.523	609.14	531.803	952.878	-991.272	24.3195	285.523	-2.20116	-808.616	0.692359
308.75	955.191	571.185	-810.76	288.475	626.968	510.141	955.191	-989.182	71.4324	288.475	-2.27547	-808.287	0.691904
308.8	950.05	523.006	-840.076	287.887	646.489	487.688	950.05	-985.171	93.2772	287.887	-4.01791	-809.797	0.691452
308.85	941.997	441.09	-818.656	286.833	664.272	467.336	941.997	-922.957	113.612	286.833	-2.91509	-812.19	0.691367
308.9	938.759	366.045	-815.421	285.555	672.26	442.996	938.759	-882.372	142.545	285.555	0.439844	-805.095	0.691648
308.95	943.217	316.823	-820.469	283.44	683.684	415.243	943.217	-865.461	156.6	283.44	-1.36169	-799.906	0.691902
309	951.522	266.525	-832.965	282.733	703.805	389.948	951.522	-856.565	176.53	282.733	-5.60756	-804.592	0.691844
309.05	960.017	241.582	-868.57	283.408	718.65	361.902	960.017	-882.285	185.333	283.408	-9.50863	-804.575	0.69174
309.1	963.695	217.342	-889.213	279.53	727.148	335.8	963.695	-896.402	185.476	279.53	-8.91119	-800.891	0.691395
309.15	961.336	189.969	-838.225	278.285	740.298	314.405	961.336	-844.606	159.216	278.285	-6.09088	-804.273	0.691085
309.2	951.924	185.715	-823.599	279.583	748.007	293.921	951.924	-834.433	128.558	279.583	-0.195563	-803.681	0.690787
309.25	942.615	198.699	-837.357	281.335	755.435	270.765	942.615	-855.676	92.0151	281.335	3.25109	-802.487	0.690773
309.3	933.763	195.779	-810.256	278.531	770.046	245.577	933.763	-831.618	57.0482	278.531	2.53914	-808.253	0.690555
309.35	925.733	144.483	-758.861	273.441	779.255	220.273	925.733	-769.839	63.9743	273.441	3.58849	-809.781	0.69034
309.4	923.167	98.5857	-735.166	268.393	777.786	188.539	923.167	-737.798	76.4331	268.393	1.02852	-800.31	0.690404
309.45	922.946	10.0029	-720.49	265.283	780.818	160.946	922.946	-707.844	134.77	265.283	0.999016	-797.233	0.689951
309.5	924.885	-70.7268	-710.934	267.108	794.046	131.738	924.885	-689.187	188.284	267.108	-2.51209	-804.896	0.68985
309.55	927.439	-161.987	-696.968	273.905	800.604	102.664	927.439	-669.319	253.015	273.905	-4.45054	-807.147	0.689234
309.6	922.81	-245.104	-669.4	279.308	799.047	73.6607	922.81	-642.017	309.817	279.308	-5.36419	-802.417	0.688462
309.65	915.906	-303.049	-590.247	279.726	802.512	45.6604	915.906	-569.591	340.29	279.726	-5.91524	-803.788	0.68829
309.7	913.761	-357.569	-558.887	279.653	802.813	22.0901	913.761	-547.991	374.054	279.653	-1.82624	-803.114	0.688039
309.75	912.403	-383.386	-577.947	279.435	801.307	-4.37216	912.403	-579.709	380.718	279.435	-0.677796	-801.318	0.687854
309.8	917.006	-421.68	-584.144	280.664	803.483	-30.1162	917.006	-600.141	398.582	280.664	1.23596	-804.046	0.687768
309.85	922.086	-458.366	-595.746	279.721	802.779	-57.8723	922.086	-627.746	413.458	279.721	1.1358	-804.862	0.687181
309.9	924.271	-505.952	-584.113	277.35	796.5	-85.8025	924.271	-635.126	440.217	277.35	0.333211	-801.108	0.686939
309.95	932.641	-563.425	-546.826	275.098	793.086	-113.179	932.641	-621.1	480.314	275.098	0.267063	-801.121	0.687249
310	942.443	-592.228	-495.51	274.371	795.204	-144.53	942.443	-591.768	496.06	274.371	-2.7093	-808.227	0.68687
310.05	947.531	-606.974	-505.038	274.334	788.578	-174.123	947.531	-620.851	487.878	274.334	-5.28455	-807.556	0.686606
310.1	945.608	-626.645	-527.492	275.716	779.21	-197.093	945.608	-663.78	479.924	275.716	-2.13063	-803.747	0.685948
310.15	931.509	-624.653	-536.503	277.052	773.896	-221.116	931.509	-687.95	452.495	277.052	0.858094	-804.864	0.685131
310.2	912.645	-590.139	-596.601	278.414	764.697	-250.707	912.645	-749.561	377.3	278.414	-2.56581	-804.741	0.685056
310.25	900.169	-580.855	-615.306	280.119	756.992	-274.876	900.169	-776.462	336.305	280.119	-0.353391	-805.353	0.685042
310.3	895.426	-565.542	-621.617	279.645	745.667	-298.481	895.426	-787.668	292.958	279.645	1.09881	-803.187	0.684915
310.35	896.339	-552.552	-640.637	277.769	731.338	-323.689	896.339	-809.376	246.252	277.769	-0.259219	-799.769	0.684487
310.4	896.668	-572.904	-660.282	278.821	723.927	-348.768	896.668	-843.871	228.195	278.821	1.28853	-803.559	0.683618
310.45	892.835	-635.017	-671.297	279.795	718.681	-371.965	892.835	-889.862	249.064	279.795	5.76409	-809.214	0.68303
310.5	894.11	-695.228	-730.293	281.357	702.567	-399.348	894.11	-978.936	241.567	281.357	1.61938	-808.131	0.682996
310.55	903.839	-780.019	-808.28	281.601	683.879	-425.877	903.839	-1097.51	239.189	281.601	-3.17897	-805.637	0.683048
310.6	920.127	-865.784	-811.092	279.193	675.624	-450.86	920.127	-1154.9	271.415	279.193	-1.03859	-812.245	0.683114
310.65	937.63	-934.462	-766.436	277.552	663.97	-471.666	937.63	-1167.16	313.662	277.552	2.99216	-814.442	0.68278
