Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
36.25	593.025	-795.482	473.835	218.937	-438.49	-678.763	593.025	-925.347	-32.3038	218.937	-1.17309	-808.079	0.570861
36.3	575.865	-729.343	511.272	218.364	-457.24	-664.242	575.865	-890.645	9.57128	218.364	-1.79119	-806.401	0.570654
36.35	547.464	-668.978	555.486	220.697	-474.206	-651.47	547.464	-867.769	55.4298	220.697	-0.016875	-805.782	0.570707
36.4	515.992	-603.319	595.248	221.74	-493.079	-640.256	515.992	-841.343	102.253	221.74	1.18313	-808.117	0.570742
36.45	489.1	-522.744	602.501	222.35	-512.892	-625.656	489.1	-786.18	134.869	222.35	-0.335781	-809.014	0.570977
36.5	477.914	-405.387	605.503	223.35	-526.024	-609.554	477.914	-703.05	191.555	223.35	2.29609	-805.142	0.571521
36.55	485.23	-325.134	641.92	224.247	-535.985	-590.643	485.23	-673.805	252.509	224.247	5.17284	-797.566	0.57172
36.6	503.86	-282.378	706.326	226.455	-553.108	-575.994	503.86	-695.038	309.121	226.455	5.47922	-798.541	0.571737
36.65	530.51	-252.476	760.372	225.401	-576.676	-562.165	530.51	-721.562	348.22	225.401	1.96759	-805.345	0.571794
36.7	554.994	-207.266	803.777	224.419	-592.025	-542.815	554.994	-732.685	390.115	224.419	0.344531	-803.207	0.571347
36.75	567.351	-147.335	809.454	223.618	-604.83	-522.389	567.351	-708.612	418.08	223.618	-0.549313	-799.193	0.570889
36.8	568.898	-103.155	795.501	222.397	-622.155	-506.061	568.898	-681.51	423.091	222.397	-1.34669	-801.981	0.570774
36.85	558.854	-77.9722	817.686	223.798	-637.405	-493.058	558.854	-695.522	436.967	223.798	1.92447	-805.846	0.570351
36.9	539.953	-72.9916	847.509	227.643	-651.35	-476.391	539.953	-728.915	438.499	227.643	3.22213	-806.967	0.570451
36.95	523.921	-85.1606	908.688	230.317	-660.956	-455.835	523.921	-798.518	441.968	230.317	3.84784	-802.891	0.570764
37	513.753	-82.7356	993.151	230.442	-670.949	-437.612	513.753	-880.586	466.65	230.442	6.02475	-801.024	0.570875
37.05	510.713	-81.453	1096.56	232.128	-682.69	-418.532	510.713	-981.481	495.754	232.128	6.48594	-800.745	0.571144
37.1	518.714	-64.4845	1175.77	235.666	-695.153	-397.772	518.714	-1055.91	521.195	235.666	5.14966	-800.895	0.571363
37.15	529.559	-7.9254	1227.51	236.868	-706.275	-379.146	529.559	-1089.79	564.984	236.868	6.35578	-801.583	0.571033
37.2	538.582	56.1291	1254.02	236.729	-716.418	-358.882	538.582	-1101.05	602.831	236.729	6.57381	-801.254	0.570866
37.25	544.965	102.954	1261.42	236.786	-727.686	-335.513	544.965	-1105.12	616.844	236.786	3.49588	-801.301	0.570592
37.3	545.605	147.914	1273.31	236.485	-739.272	-313.422	545.605	-1115.74	631.121	236.485	1.48959	-802.966	0.570331
37.35	543.636	167.346	1327.37	238.313	-748.692	-291.344	543.636	-1176.64	636.742	238.313	0.394969	-803.381	0.570461
37.4	543.629	150.018	1398.41	240.405	-758.865	-267.24	543.629	-1267.06	610.428	240.405	-2.8092	-804.54	0.570574
37.45	541.65	126.697	1474.06	242.325	-765.458	-243.819	541.65	-1363.11	575.195	242.325	-4.17595	-803.34	0.570438
37.5	540.974	126.784	1501.68	240.679	-770.22	-223.777	540.974	-1405.44	543.93	240.679	-1.83263	-802.067	0.5707
37.55	543.199	116.918	1485.21	237.937	-775.741	-201.903	543.199	-1406.96	489.885	237.937	-1.50598	-801.584	0.57071
37.6	544.208	126.582	1457.91	235.559	-781.044	-182.027	544.208	-1391.58	452.792	235.559	0.803125	-801.974	0.570558
37.65	543.372	134.865	1428.89	233.179	-787.245	-161.102	543.372	-1373.85	415.286	233.179	1.93747	-803.558	0.57051
37.7	538.852	128.506	1398.78	231.694	-793.289	-136.626	538.852	-1356.54	364.561	231.694	-0.300016	-804.968	0.569963
37.75	525.992	108.59	1369	233.173	-799.525	-111.378	525.992	-1339.72	301.835	233.173	-3.25158	-807.239	0.569516
37.8	514.483	110.274	1333.05	234.759	-804.129	-91.2892	514.483	-1311.86	261.152	234.759	-0.747969	-809.294	0.569648
37.85	513.524	111.452	1273.54	233.006	-806.672	-70.0127	513.524	-1259.38	219.765	233.006	0.892859	-809.704	0.570038
37.9	522.655	103.403	1201.75	231.701	-805.775	-43.6696	522.655	-1193.91	171.655	231.701	-2.27714	-806.954	0.570319
37.95	542.65	124.53	1152.59	230.782	-803.449	-19.5464	542.65	-1148.59	157.249	230.782	-3.30438	-803.68	0.570822
38	566.782	152.539	1113.46	229.818	-805.043	4.69785	566.782	-1113.48	152.419	229.818	-4.61084	-805.044	0.570852
38.05	584.472	189.207	1055.25	228.751	-806.29	28.254	584.472	-1060.23	158.907	228.751	-5.1495	-806.769	0.570646
38.1	594.45	243.003	998.878	229.724	-801.326	48.4905	594.45	-1011.13	185.519	229.724	-2.61439	-802.788	0.570933
38.15	596.574	281.41	939.709	230.511	-796.939	71.0952	596.574	-960.353	199.916	230.511	-2.59808	-800.1	0.570724
38.2	582.326	320.162	922.483	229.625	-797	94.8333	582.326	-952.969	212.908	229.625	-3.35373	-802.615	0.570327
38.25	556.974	362.969	939.89	228.193	-796.63	117.475	556.974	-981.972	225.549	228.193	-2.93543	-805.239	0.570157
38.3	526.854	396.465	963.707	226.428	-791.609	140.033	526.854	-1017.18	226.421	226.428	-3.071	-803.894	0.569847
38.35	497.723	407.457	950.94	223.715	-785.729	164.082	497.723	-1012.88	210.663	223.715	-4.90956	-802.663	0.569875
38.4	486.787	388.468	926.461	219.802	-779.478	189.495	486.787	-990.335	168.743	219.802	-8.19217	-802.139	0.570591
38.45	497.404	393.252	911.882	217.263	-773.984	209.589	497.404	-981.862	148.743	217.263	-6.12877	-801.837	0.570998
38.5	523.107	393.525	905.118	217.141	-769.17	230.515	523.107	-979.294	122.815	217.141	-4.66797	-802.956	0.571202
38.55	559.1	398.888	925.919	217.076	-761.311	253.003	559.1	-1003.84	93.468	217.076	-5.54369	-802.231	0.571617
38.6	594.838	409.073	939.503	218.016	-753.555	275.798	594.838	-1022.32	69.7779	218.016	-6.69494	-802.412	0.571393
38.65	616.855	400.684	917.376	220.452	-747.736	299.361	616.855	-1000.23	40.7584	220.452	-7.84591	-805.398	0.571163
38.7	622.799	384.77	861.399	222.64	-740.456	318.972	622.799	-943.23	19.3036	222.64	-5.74622	-806.217	0.571075
38.75	611.31	366.237	818.509	224.181	-729.471	336.748	611.31	-896.684	-6.6785	224.181	-3.46378	-803.44	0.570668
38.8	580.739	349.773	791.877	222.65	-719.469	357.295	580.739	-864.966	-35.2801	222.65	-3.40191	-803.296	0.570423
38.85	547.882	325.112	761.678	219.548	-711.071	381.07	547.882	-825.392	-67.6702	219.548	-5.43159	-806.726	0.570821
38.9	522.144	304.931	714.574	215.115	-699.773	402.515	522.144	-772.183	-85.6273	215.115	-6.63209	-807.252	0.571023
38.95	509.277	273.534	672.618	215.165	-684.775	423.065	509.277	-717.282	-112.881	215.165	-8.91875	-804.874	0.571478
39	518.057	248.685	679.579	218.63	-671.239	444.597	518.057	-706.19	-158.011	218.63	-11.3366	-805.046	0.572147
39.05	542.269	262.072	724.499	221.199	-663.011	463.78	542.269	-746.02	-192.443	221.199	-8.78141	-809.072	0.572336
39.1	575.662	290.901	756.119	221.995	-656.27	479.934	575.662	-782.733	-208.973	221.995	-2.65303	-813.031	0.572787
39.15	616.306	321.612	743.583	220.705	-644.901	493.642	616.306	-785.248	-199.337	220.705	2.8445	-812.14	0.573362
39.2	649.638	320.877	690.221	218.914	-628.631	511.64	649.638	-737.439	-188.548	218.914	1.88738	-810.524	0.573152
39.25	663.697	315.844	626.989	216.519	-610.232	532.385	663.697	-680.656	-171.988	216.519	-2.61788	-809.821	0.573022
39.3	655.458	337.693	590.606	217.459	-592.646	550.738	655.458	-663.429	-150.711	217.459	-4.83528	-809.023	0.572704
39.35	625.086	386.273	579.263	219.933	-577.358	566.663	625.086	-684.579	-126.903	219.933	-3.75169	-808.971	0.572353
39.4	583.862	449.988	596.723	219.709	-561.288	582.452	583.862	-738.538	-114.579	219.709	-3.12706	-808.879	0.572767
39.45	550.747	490.104	614.372	217.238	-542.693	599.702	550.747	-776.449	-121.585	217.238	-5.31663	-808.783	0.573126
39.5	525.978	501.762	587.072	217.273	-524.963	615.485	525.978	-763.594	-115.51	217.273	-5.877	-808.934	0.573204
39.55	519.722	506.15	547.457	218.205	-507.401	628.292	519.722	-738.311	-103.896	218.205	-4.38472	-807.581	0.57373
39.6	534.634	529.776	495.759	217.653	-492.439	637.948	534.634	-722.21	-69.6604	217.653	1.0425	-805.899	0.574091
39.65	563.996	573.213	446.335	215.392	-477.069	648.761	563.996	-726.065	-24.8499	215.392	5.38325	-805.268	0.574228
39.7	602.623	594.334	385.793	214.025	-458.679	662.982	602.623	-708.382	16.2259	214.025	5.29863	-806.166	0.574524
39.75	637.823	609.451	302.589	216.71	-438.014	675.59	637.823	-676.389	74.0878	216.71	4.24297	-805.146	0.574084
39.8	655.63	633.972	217.256	221.337	-415.379	687.773	655.63	-655.288	140.423	221.337	1.66303	-803.473	0.573684
39.85	657.422	680.347	154.393	226.837	-392.008	702.021	657.422	-668.632	199.1	226.837	-2.65066	-804.05	0.573636
39.9	644.879	744.111	114.496	229.497	-368.275	716.923	644.879	-711.948	244.827	229.497	-7.53597	-805.945	0.57347
39.95	622.635	778.728	61.5659	229.678	-346.484	729.953	622.635	-726.497	287.074	229.678	-9.72469	-807.953	0.573668
40	601.267	794.267	-3.5525	230.092	-327.005	738.056	601.267	-721.64	331.827	230.092	-7.62866	-807.218	0.573948
40.05	583.727	768.379	-91.0801	228.151	-309.338	744.18	583.727	-673.089	381.646	228.151	-3.12181	-805.906	0.574065
40.1	575.655	712.711	-184.017	224.402	-290.682	751.041	575.655	-598.318	428.759	224.402	0.138688	-805.332	0.574374
40.15	579.438	667.066	-256.176	222.409	-269.053	757.153	579.438	-543.268	464.18	222.409	0.838891	-803.536	0.574438
40.2	589.398	663.443	-314.544	220.875	-248.455	763.094	589.398	-535.025	502.835	220.875	2.48263	-802.519	0.574291
40.25	604.101	697.636	-362.094	223.384	-229.374	771.27	604.101	-568.798	542.473	223.384	4.91691	-804.641	0.574187
40.3	618.244	725.093	-400.913	225.657	-207.362	779.174	618.244	-600.943	570.402	225.657	4.71541	-806.281	0.573949
40.35	627.568	717.063	-422.92	226.611	-180.746	786.627	627.568	-604.308	572.584	226.611	0.231016	-807.125	0.573558
40.4	631.538	666.638	-490.996	226.969	-159.156	792.219	631.538	-557.71	611.918	226.969	1.1068	-808.047	0.57353
40.45	630.585	631.043	-559.76	228.276	-136.788	794.248	630.585	-528.416	657.513	228.276	1.87725	-805.939	0.573273
40.5	626.831	627.178	-612.321	230.08	-110.684	795.067	626.831	-535.907	693.609	230.08	-0.986524	-802.734	0.573437
40.55	623.58	629.644	-655.225	231.187	-85.5398	798.78	623.58	-553.275	720.874	231.187	-3.37277	-803.34	0.57353
40.6	621.97	623.805	-703.918	232.031	-65.8462	801.5	621.97	-563.901	752.761	232.031	-0.18625	-804.2	0.573537
40.65	620.202	650.168	-732.243	233.203	-46.8398	797.602	620.202	-610.062	765.979	233.203	4.10089	-798.965	0.573519
40.7	619.318	725.112	-748.656	236.166	-27.3992	795.714	619.318	-706.284	766.443	236.166	7.61788	-796.15	0.573309
40.75	615.737	839.954	-766.731	241.07	-5.5793	801.511	615.737	-842.867	763.528	241.07	8.63074	-801.484	0.573063
40.8	611.117	954.767	-773.352	245.662	20.3529	807.785	611.117	-979.358	741.964	245.662	5.86902	-808.02	0.572772
40.85	605.673	1004.9	-797.207	247.403	44.4232	808.991	605.673	-1051.69	734.373	247.403	5.04684	-810.194	0.57255
40.9	603.119	1000.01	-835.5	245.356	65.3433	803.005	603.119	-1070.85	742.548	245.356	6.86183	-805.63	0.572491
40.95	606.616	951.019	-872.898	241.428	87.8732	797.757	606.616	-1047.43	754.512	241.428	6.92766	-802.552	0.572638
41	615.893	932.552	-896.92	240.92	115.891	793.674	615.893	-1053.85	750.684	240.92	1.58705	-802.088	0.572609
41.05	627.712	964.276	-939.024	243.618	142.231	789.287	627.712	-1113.5	756.122	243.618	-2.15417	-801.997	0.572687
41.1	641.096	1034.2	-968.139	247.537	168.655	783.99	641.096	-1209.06	738.26	247.537	-6.13972	-801.902	0.57267
41.15	649.492	1093.68	-980.435	250.167	191.878	777.994	649.492	-1290.41	701.589	250.167	-7.16531	-801.274	0.572364
41.2	649.766	1109.64	-976.952	251.524	210.814	773.559	649.766	-1324.47	656.896	251.524	-3.67786	-801.763	0.572162
41.25	643.196	1093.17	-948.796	251.013	230.056	770.841	643.196	-1318.88	596.479	251.013	0.038328	-804.439	0.571896
41.3	627.251	1053.43	-926.004	250.999	249.352	768.451	627.251	-1290.51	549.351	250.999	3.95413	-807.885	0.571402
41.35	607.509	1016.21	-910.814	248.241	270.05	760.898	607.509	-1265.51	510.646	248.241	4.99478	-807.383	0.57133
41.4	591.771	950.712	-902.268	244.477	291.798	751.912	591.771	-1215.51	490.383	244.477	4.52394	-806.534	0.571205
41.45	581.494	864.726	-895.332	241.078	315.053	743.249	581.494	-1147.24	482.93	241.078	2.76272	-807.26	0.571158
41.5	584.442	800.307	-886.807	237.475	339.552	731.988	584.442	-1098.51	469.251	237.475	-1.14291	-806.908	0.571548
41.55	601.245	774.439	-911.755	236.633	360.627	718.898	601.245	-1099.42	471.521	236.633	-2.78138	-804.276	0.571731
41.6	625.329	777.832	-940.555	238.589	383.093	706.648	625.329	-1129	463.715	238.589	-5.37806	-803.793	0.571832
41.65	653.093	781.234	-962.796	241.693	405.786	696.565	653.093	-1155.78	448.872	241.693	-7.099	-806.111	0.572118
41.7	677.516	744.725	-975.641	241.427	424.68	687.763	677.516	-1143.65	445.599	241.427	-4.75359	-808.3	0.572017
41.75	688.677	660.864	-962.318	238.865	440.573	676.594	688.677	-1078.33	447.211	238.865	-1.05244	-807.393	0.571909
41.8	686.467	582.399	-938.865	238.703	455.488	660.848	686.467	-1012.79	441.496	238.703	0.810594	-802.613	0.571792
41.85	668.033	543.969	-929.732	238.748	472.266	644.652	668.033	-988.604	427.746	238.748	0.636719	-799.131	0.571459
41.9	638.059	542.479	-948.973	236.182	490.995	632.696	638.059	-1011.07	415.43	236.182	1.34069	-800.861	0.571319
41.95	606.077	564.912	-987.666	233.308	509.409	620.519	606.077	-1064.45	401.935	233.308	2.26294	-802.829	0.571323
42	577.567	604.942	-1021.7	229.92	527.116	601.456	577.567	-1128.04	370.632	229.92	-0.690188	-799.75	0.57112
42.05	560.438	659.056	-1031.57	230.251	549.024	581.565	560.438	-1184.56	308.727	230.251	-7.44088	-799.744	0.571327
42.1	559.371	692.295	-1028.13	231.227	571.443	568.671	559.371	-1214.21	249.029	231.227	-9.62772	-806.127	0.571296
42.15	573.519	701.893	-1010.78	232.253	589.06	558.487	573.519	-1214.98	195.298	232.253	-6.15166	-811.703	0.571498
42.2	604.005	683.676	-989.76	230.796	598.863	543.94	604.005	-1192.26	159.834	230.796	-0.307688	-809.017	0.571958
42.25	643.731	651.909	-938.231	225.158	610.479	523.819	643.731	-1136.55	116.225	225.158	-0.0055	-804.407	0.572031
42.3	678.982	618.186	-895.044	221.735	625.413	503.16	678.982	-1084.63	82.7121	221.735	-2.45484	-802.686	0.572036
42.35	701.265	592.44	-868.638	222.116	640.718	483.728	701.265	-1049.94	56.1106	222.116	-4.23694	-802.804	0.571694
42.4	701.429	578.268	-853.329	224.868	655.169	465.343	701.429	-1030.41	28.6606	224.868	-4.66216	-803.598	0.571303
42.45	682.428	579.677	-853.796	226.706	667.669	446.55	682.428	-1031.98	-1.682	226.706	-4.28175	-803.225	0.57123
42.5	653.332	580.713	-831.978	226.067	683.487	427.279	653.332	-1013.66	-43.7326	226.067	-6.09075	-806.03	0.571212
42.55	619.498	557.593	-798.891	225.482	700.409	409.748	619.498	-971.737	-69.7497	225.482	-6.79456	-811.431	0.571318
42.6	594.983	525.827	-744.625	225.206	715.402	390.266	594.983	-906.48	-96.201	225.206	-7.924	-814.889	0.571841
42.65	586.484	496.482	-702.008	224.934	726.082	369.513	586.484	-852.003	-115.762	224.934	-7.95641	-814.66	0.57217
42.7	593.654	472.998	-682.504	223.424	732.116	349.329	593.654	-820.541	-127.482	223.424	-5.43719	-811.169	0.572539
42.75	620.17	440.04	-668.104	220.157	739.321	331.383	620.17	-789.887	-126.797	220.157	-1.52309	-810.19	0.57325
42.8	656.55	408.363	-643.637	217.085	747.205	310.659	656.55	-751.164	-129.546	217.085	-0.464469	-809.212	0.573228
42.85	688.065	393.99	-616.268	214.846	754.544	285.198	688.065	-716.444	-147.389	214.846	-3.67791	-806.636	0.573149
42.9	708.298	373.826	-586.846	215.141	763.212	262.018	708.298	-677.49	-158.563	215.141	-5.30955	-806.918	0.572861
42.95	706.982	364.555	-562.982	217.902	771.034	240.076	706.982	-647.121	-176.307	217.902	-5.49045	-807.527	0.572299
43	687.339	364.56	-574.722	219.06	778.391	219.199	687.339	-653.096	-191.508	219.06	-4.4847	-808.654	0.572307
43.05	662.212	354.987	-578.023	220.12	788.178	199.41	662.212	-648.164	-200.026	220.12	-2.94111	-813.007	0.572586
43.1	635.148	338.168	-589.022	219.713	792.746	176.788	635.148	-649.183	-199.664	219.713	-2.74159	-812.215	0.572591
43.15	615.763	312.292	-575.794	217.598	792.429	151.718	615.763	-625.227	-195.336	217.598	-4.01766	-806.812	0.573129
43.2	609.923	254.155	-569.782	214.426	790.653	131.061	609.923	-603.866	-156.821	214.426	-0.975727	-801.441	0.573352
43.25	616.303	207.362	-600.319	213.018	792.755	108.477	616.303	-622.991	-123.548	213.018	-0.659063	-800.142	0.573521
43.3	634.559	167.697	-668.123	213.745	796.805	84.4698	634.559	-682.319	-94.6139	213.745	-2.01451	-801.267	0.573874
43.35	659.921	114.341	-724.856	214.581	801.083	61.9927	659.921	-731.643	-56.4601	214.581	-1.77157	-803.476	0.573673
43.4	677.707	44.4112	-732.514	219.211	803.845	40.3163	677.707	-733.824	-7.18269	219.211	-0.526645	-804.856	0.573251
43.45	687.481	-25.3392	-752.838	225.679	804.898	16.4701	687.481	-752.094	41.9757	225.679	-1.32755	-805.065	0.573042
43.5	687.12	-94.8236	-804.311	228.213	808.759	-9.67369	687.12	-804.914	89.5639	228.213	-4.3868	-808.805	0.572847
43.55	679.901	-175.521	-876.182	226.967	811.339	-35.098	679.901	-881.813	144.595	226.967	-6.53977	-812.071	0.572926
43.6	671.826	-255.731	-895.73	226.647	809.996	-59.5719	671.826	-910.218	198.072	226.647	-7.78088	-812.147	0.573165
43.65	661.404	-338.041	-828.891	225.402	803.255	-80.5278	661.404	-856.568	260.043	225.402	-5.99866	-807.259	0.572955
43.7	650.22	-408.028	-720.73	221.802	796.227	-101.264	650.22	-764.755	317.943	221.802	-4.30438	-802.629	0.573059
43.75	644.008	-453.542	-612.765	218.878	793.22	-125.272	644.008	-673.588	357.017	218.878	-5.49331	-803.033	0.573169
43.8	642.345	-498.111	-543.812	218.326	792.05	-148.499	642.345	-623.595	393.67	218.326	-5.54606	-805.832	0.573178
43.85	646.475	-567.437	-491.107	219.523	790.46	-166.247	646.475	-597.298	454.319	219.523	-0.145031	-807.753	0.573309
43.9	654.086	-641.199	-460.525	222.691	787.418	-184.704	654.086	-597.569	515.879	222.691	4.34795	-808.779	0.573133
43.95	658.801	-713.81	-405.029	226.437	785.405	-207.284	658.801	-577.511	583.142	226.437	5.19308	-812.281	0.572884
44	662.652	-794.556	-322.479	226.677	779.105	-230.824	662.652	-538.273	667.514	226.677	4.09886	-812.569	0.57291
44.05	665.741	-871.242	-233.188	225.123	767.082	-254.648	665.741	-496.708	752.809	225.123	0.966297	-808.245	0.572916
44.1	668.035	-954.79	-163.745	225.433	753.733	-276.922	668.035	-481.519	840.58	225.433	-1.38642	-802.992	0.572906
44.15	667.076	-1032.74	-146.69	229.386	742.276	-299.435	667.076	-518.391	905.173	229.386	-3.54388	-800.389	0.57275
44.2	661.572	-1082.73	-141.328	232.612	733.479	-323.183	661.572	-558.99	937.986	232.612	-5.91806	-801.501	0.572531
44.25	652.698	-1078.35	-119.629	231.822	725.405	-347.168	652.698	-564.086	926.801	231.822	-8.12847	-804.159	0.572325
44.3	640.491	-1071.23	-124.37	232.202	714.991	-363.922	640.491	-591.407	901.793	232.202	-4.77003	-802.265	0.571953
44.35	629.791	-1093.54	-192.79	237.038	707.297	-377.288	629.791	-687.78	871.76	237.038	2.75681	-801.628	0.571993
44.4	624.767	-1126.3	-313.198	242.512	702.768	-396.433	624.767	-833.129	820.088	242.512	6.82303	-806.842	0.571831
44.45	622.629	-1176.47	-438.26	244.689	694.462	-416.934	622.629	-989.051	773.255	244.689	8.06344	-809.967	0.571575
44.5	625.698	-1215.91	-529.887	243.126	678.619	-435.133	625.698	-1109.02	727.535	243.126	7.30181	-806.108	0.571545
44.55	632.027	-1234.03	-545.204	241.149	660.796	-451.21	632.027	-1152.26	701.684	241.149	6.94906	-800.121	0.571145
44.6	638.558	-1230.41	-508.886	241.506	645.191	-469.862	638.558	-1140.47	687.175	241.506	5.51431	-798.13	0.571161
44.65	652.587	-1224.5	-487.609	244.449	627.714	-492.179	652.587	-1139.24	662.791	244.449	-0.035438	-797.662	0.571488
